start,mid1,mid2,end,leg1_symbol,leg1_action,leg1_price,leg1_from,leg1_to,leg2_symbol,leg2_action,leg2_price,leg2_from,leg2_to,leg3_symbol,leg3_action,leg3_price,leg3_from,leg3_to,start_amt,end_amt,fail_reason,leg1_lot_sz,leg2_lot_sz,leg3_lot_sz,leg1_min_sz,leg2_min_sz,leg3_min_sz,leg1_tick_sz,leg2_tick_sz,leg3_tick_sz,leg1_max_mkt_amt,leg2_max_mkt_amt,leg3_max_mkt_amt,leg1_max_mkt_sz,leg2_max_mkt_sz,leg3_max_mkt_sz
USDT,KITE,USD,USDT,KITE-USDT,BUY,ASK,USDT,KITE,KITE-USD,SELL,BID,KITE,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.92490000,,0.01,0.01,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,KITE,USDT,USDT-USD,SELL,BID,USDT,USD,KITE-USD,BUY,ASK,USD,KITE,KITE-USDT,SELL,BID,KITE,USDT,25.00000000,24.91614720,,0.0001,0.01,0.01,1,10,10,0.0001,0.00001,0.00001,370000,1000000,1000000,1000000,1000000,1000000
USDT,KMNO,USD,USDT,KMNO-USDT,BUY,ASK,USDT,KMNO,KMNO-USD,SELL,BID,KMNO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94580000,,0.1,0.1,0.0001,100,100,1,0.00001,0.00001,0.0001,1000000,1500,370000,1000000,1000000,1000000
USDT,USD,KMNO,USDT,USDT-USD,SELL,BID,USDT,USD,KMNO-USD,BUY,ASK,USD,KMNO,KMNO-USDT,SELL,BID,KMNO,USDT,25.00000000,24.93175500,,0.0001,0.1,0.1,1,100,100,0.0001,0.00001,0.00001,370000,1500,1000000,1000000,1000000,1000000
USDT,KNC,USD,USDT,KNC-USDT,BUY,ASK,USDT,KNC,KNC-USD,SELL,BID,KNC,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.90940000,,0.000001,0.000001,0.0001,10,10,1,0.0001,0.0001,0.0001,7000,1000,370000,1000000,1000000,1000000
USDT,USD,KNC,USDT,USDT-USD,SELL,BID,USDT,USD,KNC-USD,BUY,ASK,USD,KNC,KNC-USDT,SELL,BID,KNC,USDT,25.00000000,24.92475166,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.0001,0.0001,370000,1000,7000,1000000,1000000,1000000
USDT,KSM,USD,USDT,KSM-USDT,BUY,ASK,USDT,KSM,KSM-USD,SELL,BID,KSM,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96110000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1300,370000,1000000,1000000,1000000
USDT,USD,KSM,USDT,USDT-USD,SELL,BID,USDT,USD,KSM-USD,BUY,ASK,USD,KSM,KSM-USDT,SELL,BID,KSM,USDT,25.00000000,24.93304361,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,1300,1000000,1000000,1000000,1000000
USDT,LAT,USD,USDT,LAT-USDT,BUY,ASK,USDT,LAT,LAT-USD,SELL,BID,LAT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.97340000,,0.000001,0.000001,0.0001,100,100,1,0.000001,0.000001,0.0001,1800,1000,370000,1000000,999999,1000000
USDT,USD,LAT,USDT,USDT-USD,SELL,BID,USDT,USD,LAT-USD,BUY,ASK,USD,LAT,LAT-USDT,SELL,BID,LAT,USDT,25.00000000,24.85461399,,0.0001,0.000001,0.000001,1,100,100,0.0001,0.000001,0.000001,370000,1000,1800,1000000,999999,1000000
USDT,LAYER,USD,USDT,LAYER-USDT,BUY,ASK,USDT,LAYER,LAYER-USD,SELL,BID,LAYER,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.93420000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1500,370000,1000000,1000000,1000000
USDT,USD,LAYER,USDT,USDT-USD,SELL,BID,USDT,USD,LAYER-USD,BUY,ASK,USD,LAYER,LAYER-USDT,SELL,BID,LAYER,USDT,25.00000000,24.93149430,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,370000,1500,1000000,1000000,1000000,1000000
USDT,LDO,EUR,USDT,LDO-USDT,BUY,ASK,USDT,LDO,LDO-EUR,SELL,BID,LDO,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.92030000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,4000,150000,1000000,1000000,1000000
USDT,EUR,LDO,USDT,USDT-EUR,SELL,BID,USDT,EUR,LDO-EUR,BUY,ASK,EUR,LDO,LDO-USDT,SELL,BID,LDO,USDT,25.00000000,24.96483150,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,150000,4000,1000000,1000000,1000000,1000000
USDT,LDO,USD,USDT,LDO-USDT,BUY,ASK,USDT,LDO,LDO-USD,SELL,BID,LDO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96640000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,2200,370000,1000000,1000000,1000000
USDT,USD,LDO,USDT,USDT-USD,SELL,BID,USDT,USD,LDO-USD,BUY,ASK,USD,LDO,LDO-USDT,SELL,BID,LDO,USDT,25.00000000,24.94907233,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,370000,2200,1000000,1000000,1000000,1000000
USDT,LEO,USD,USDT,LEO-USDT,BUY,ASK,USDT,LEO,LEO-USD,SELL,BID,LEO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.89200000,,0.000001,0.000001,0.0001,1,1,1,0.001,0.001,0.0001,5400,1000,370000,1000000,1000000,1000000
USDT,USD,LEO,USDT,USDT-USD,SELL,BID,USDT,USD,LEO-USD,BUY,ASK,USD,LEO,LEO-USDT,SELL,BID,LEO,USDT,25.00000000,24.93077926,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.001,0.001,370000,1000,5400,1000000,1000000,1000000
USDT,LINEA,USD,USDT,LINEA-USDT,BUY,ASK,USDT,LINEA,LINEA-USD,SELL,BID,LINEA,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.98410000,,0.1,0.1,0.0001,100,100,1,0.000001,0.000001,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,LINEA,USDT,USDT-USD,SELL,BID,USDT,USD,LINEA-USD,BUY,ASK,USD,LINEA,LINEA-USDT,SELL,BID,LINEA,USDT,25.00000000,24.94604960,,0.0001,0.1,0.1,1,100,100,0.0001,0.000001,0.000001,370000,1000000,1000000,1000000,1000000,1000000
USDT,USDC,LINK,USDT,USDC-USDT,BUY,ASK,USDT,USDC,LINK-USDC,BUY,ASK,USDC,LINK,LINK-USDT,SELL,BID,LINK,USDT,25.00000000,24.98284227,,0.000001,0.0001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,LINK,USDC,USDT,LINK-USDT,BUY,ASK,USDT,LINK,LINK-USDC,SELL,BID,LINK,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,25.00947059,,0.000001,0.0001,0.000001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,LINK,EUR,USDT,LINK-USDT,BUY,ASK,USDT,LINK,LINK-EUR,SELL,BID,LINK,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.94920000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,5000,150000,1000000,1000000,1000000
USDT,EUR,LINK,USDT,USDT-EUR,SELL,BID,USDT,EUR,LINK-EUR,BUY,ASK,EUR,LINK,LINK-USDT,SELL,BID,LINK,USDT,25.00000000,24.97776461,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,150000,5000,1000000,1000000,1000000,1000000
USDT,LINK,USD,USDT,LINK-USDT,BUY,ASK,USDT,LINK,LINK-USD,SELL,BID,LINK,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.99750000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,3100,370000,1000000,1000000,1000000
USDT,USD,LINK,USDT,USDT-USD,SELL,BID,USDT,USD,LINK-USD,BUY,ASK,USD,LINK,LINK-USDT,SELL,BID,LINK,USDT,25.00000000,24.99592799,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,3100,1000000,1000000,1000000,1000000
USDT,LPT,USD,USDT,LPT-USDT,BUY,ASK,USDT,LPT,LPT-USD,SELL,BID,LPT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95950000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,LPT,USDT,USDT-USD,SELL,BID,USDT,USD,LPT-USD,BUY,ASK,USD,LPT,LPT-USDT,SELL,BID,LPT,USDT,25.00000000,24.94212268,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,1400,1000000,1000000,1000000,1000000
USDT,LQTY,USD,USDT,LQTY-USDT,BUY,ASK,USDT,LQTY,LQTY-USD,SELL,BID,LQTY,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96860000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1100,370000,1000000,1000000,1000000
USDT,USD,LQTY,USDT,USDT-USD,SELL,BID,USDT,USD,LQTY-USD,BUY,ASK,USD,LQTY,LQTY-USDT,SELL,BID,LQTY,USDT,25.00000000,24.92550804,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,370000,1100,1000000,1000000,1000000,1000000
USDT,LRC,USD,USDT,LRC-USDT,BUY,ASK,USDT,LRC,LRC-USD,SELL,BID,LRC,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96120000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1200,370000,1000000,1000000,1000000
USDT,USD,LRC,USDT,USDT-USD,SELL,BID,USDT,USD,LRC-USD,BUY,ASK,USD,LRC,LRC-USDT,SELL,BID,LRC,USDT,25.00000000,24.93960837,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1200,1000000,1000000,1000000,1000000
USDT,LSK,USD,USDT,LSK-USDT,BUY,ASK,USDT,LSK,LSK-USD,SELL,BID,LSK,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.91960000,,0.00000001,0.00000001,0.0001,1,1,1,0.0001,0.0001,0.0001,6000,1000,370000,1000000,999999,1000000
USDT,USD,LSK,USDT,USDT-USD,SELL,BID,USDT,USD,LSK-USD,BUY,ASK,USD,LSK,LSK-USDT,SELL,BID,LSK,USDT,25.00000000,24.88983968,,0.0001,0.00000001,0.00000001,1,1,1,0.0001,0.0001,0.0001,370000,1000,6000,1000000,999999,1000000
USDT,USDC,LTC,USDT,USDC-USDT,BUY,ASK,USDT,USDC,LTC-USDC,BUY,ASK,USDC,LTC,LTC-USDT,SELL,BID,LTC,USDT,25.00000000,24.99254680,,0.000001,0.00001,0.000001,1,0.01,0.01,0.0001,0.01,0.01,1000000,9000,1000000,1000000,1000000,1000000
USDT,LTC,USDC,USDT,LTC-USDT,BUY,ASK,USDT,LTC,LTC-USDC,SELL,BID,LTC,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.99743298,,0.000001,0.00001,0.000001,0.01,0.01,1,0.01,0.01,0.0001,1000000,9000,1000000,1000000,1000000,1000000
USDT,LTC,EUR,USDT,LTC-USDT,BUY,ASK,USDT,LTC,LTC-EUR,SELL,BID,LTC,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.94880000,,0.000001,0.000001,0.0001,0.01,0.01,1,0.01,0.01,0.0001,1000000,45000,150000,1000000,1000000,1000000
USDT,EUR,LTC,USDT,USDT-EUR,SELL,BID,USDT,EUR,LTC-EUR,BUY,ASK,EUR,LTC,LTC-USDT,SELL,BID,LTC,USDT,25.00000000,25.00312868,,0.0001,0.000001,0.000001,1,0.01,0.01,0.0001,0.01,0.01,150000,45000,1000000,1000000,1000000,1000000
USDT,LTC,USD,USDT,LTC-USDT,BUY,ASK,USDT,LTC,LTC-USD,SELL,BID,LTC,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.99120000,,0.000001,0.000001,0.0001,0.01,0.01,1,0.01,0.01,0.0001,1000000,21000,370000,1000000,1000000,1000000
USDT,USD,LTC,USDT,USDT-USD,SELL,BID,USDT,USD,LTC-USD,BUY,ASK,USD,LTC,LTC-USDT,SELL,BID,LTC,USDT,25.00000000,24.99965288,,0.0001,0.000001,0.000001,1,0.01,0.01,0.0001,0.01,0.01,370000,21000,1000000,1000000,1000000,1000000
USDT,LUNA,USD,USDT,LUNA-USDT,BUY,ASK,USDT,LUNA,LUNA-USD,SELL,BID,LUNA,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.97530000,,0.0001,0.0001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,LUNA,USDT,USDT-USD,SELL,BID,USDT,USD,LUNA-USD,BUY,ASK,USD,LUNA,LUNA-USDT,SELL,BID,LUNA,USDT,25.00000000,24.95108034,,0.0001,0.0001,0.0001,1,10,10,0.0001,0.00001,0.00001,370000,1400,1000000,1000000,1000000,1000000
USDT,MAGIC,USD,USDT,MAGIC-USDT,BUY,ASK,USDT,MAGIC,MAGIC-USD,SELL,BID,MAGIC,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96250000,,0.000001,0.000001,0.0001,1,1,1,0.00001,0.00001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,MAGIC,USDT,USDT-USD,SELL,BID,USDT,USD,MAGIC-USD,BUY,ASK,USD,MAGIC,MAGIC-USDT,SELL,BID,MAGIC,USDT,25.00000000,24.94249541,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.00001,0.00001,370000,1400,1000000,1000000,1000000,1000000
USDT,MAJOR,USD,USDT,MAJOR-USDT,BUY,ASK,USDT,MAJOR,MAJOR-USD,SELL,BID,MAJOR,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.82880000,,0.001,0.001,0.0001,10,10,1,0.00001,0.00001,0.0001,4800,1000,370000,1000000,1000000,1000000
USDT,USD,MAJOR,USDT,USDT-USD,SELL,BID,USDT,USD,MAJOR-USD,BUY,ASK,USD,MAJOR,MAJOR-USDT,SELL,BID,MAJOR,USDT,25.00000000,24.92234840,,0.0001,0.001,0.001,1,10,10,0.0001,0.00001,0.00001,370000,1000,4800,1000000,1000000,1000000
USDT,MANA,EUR,USDT,MANA-USDT,BUY,ASK,USDT,MANA,MANA-EUR,SELL,BID,MANA,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.91960000,,0.000001,0.0001,0.0001,10,10,1,0.0001,0.0001,0.0001,1000000,4000,150000,1000000,1000000,1000000
USDT,EUR,MANA,USDT,USDT-EUR,SELL,BID,USDT,EUR,MANA-EUR,BUY,ASK,EUR,MANA,MANA-USDT,SELL,BID,MANA,USDT,25.00000000,24.93018174,,0.0001,0.0001,0.000001,1,10,10,0.0001,0.0001,0.0001,150000,4000,1000000,1000000,1000000,1000000
USDT,MANA,USD,USDT,MANA-USDT,BUY,ASK,USDT,MANA,MANA-USD,SELL,BID,MANA,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.93040000,,0.000001,0.000001,0.0001,10,10,1,0.0001,0.0001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,MANA,USDT,USDT-USD,SELL,BID,USDT,USD,MANA-USD,BUY,ASK,USD,MANA,MANA-USDT,SELL,BID,MANA,USDT,25.00000000,24.89403215,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.0001,0.0001,370000,1400,1000000,1000000,1000000,1000000
USDT,MASK,USD,USDT,MASK-USDT,BUY,ASK,USDT,MASK,MASK-USD,SELL,BID,MASK,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96370000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1200,370000,1000000,1000000,1000000
USDT,USD,MASK,USDT,USDT-USD,SELL,BID,USDT,USD,MASK-USD,BUY,ASK,USD,MASK,MASK-USDT,SELL,BID,MASK,USDT,25.00000000,24.94196665,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,1200,1000000,1000000,1000000,1000000
USDT,ME,USD,USDT,ME-USDT,BUY,ASK,USDT,ME,ME-USD,SELL,BID,ME,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94040000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1000,370000,1000000,1000000,1000000
USDT,USD,ME,USDT,USDT-USD,SELL,BID,USDT,USD,ME-USD,BUY,ASK,USD,ME,ME-USDT,SELL,BID,ME,USDT,25.00000000,24.91229960,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,370000,1000,1000000,1000000,1000000,1000000
USDT,MEME,USD,USDT,MEME-USDT,BUY,ASK,USDT,MEME,MEME-USD,SELL,BID,MEME,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.92910000,,0.1,0.1,0.0001,100,100,1,0.000001,0.000001,0.0001,26000,1200,370000,1000000,1000000,1000000
USDT,USD,MEME,USDT,USDT-USD,SELL,BID,USDT,USD,MEME-USD,BUY,ASK,USD,MEME,MEME-USDT,SELL,BID,MEME,USDT,25.00000000,24.93788960,,0.0001,0.1,0.1,1,100,100,0.0001,0.000001,0.000001,370000,1200,26000,1000000,1000000,1000000
USDT,MEMEFI,USD,USDT,MEMEFI-USDT,BUY,ASK,USDT,MEMEFI,MEMEFI-USD,SELL,BID,MEMEFI,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.81840000,,0.1,0.1,0.0001,100,100,1,0.0000001,0.0000001,0.0001,5400,1000,370000,1000000,1000000,1000000
USDT,USD,MEMEFI,USDT,USDT-USD,SELL,BID,USDT,USD,MEMEFI-USD,BUY,ASK,USD,MEMEFI,MEMEFI-USDT,SELL,BID,MEMEFI,USDT,25.00000000,24.83761350,,0.0001,0.1,0.1,1,100,100,0.0001,0.0000001,0.0000001,370000,1000,5400,1000000,1000000,1000000
USDT,MENGO,USD,USDT,MENGO-USDT,BUY,ASK,USDT,MENGO,MENGO-USD,SELL,BID,MENGO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.86240000,,0.0001,0.0001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000,1000,370000,1000000,1000000,1000000
USDT,USD,MENGO,USDT,USDT-USD,SELL,BID,USDT,USD,MENGO-USD,BUY,ASK,USD,MENGO,MENGO-USDT,SELL,BID,MENGO,USDT,25.00000000,24.87656760,,0.0001,0.0001,0.0001,1,10,10,0.0001,0.00001,0.00001,370000,1000,1000,1000000,1000000,1000000
USDT,MERL,USD,USDT,MERL-USDT,BUY,ASK,USDT,MERL,MERL-USD,SELL,BID,MERL,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96820000,,0.001,0.001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,MERL,USDT,USDT-USD,SELL,BID,USDT,USD,MERL-USD,BUY,ASK,USD,MERL,MERL-USDT,SELL,BID,MERL,USDT,25.00000000,24.95912048,,0.0001,0.001,0.001,1,10,10,0.0001,0.00001,0.00001,370000,1400,1000000,1000000,1000000,1000000
USDT,MET,USD,USDT,MET-USDT,BUY,ASK,USDT,MET,MET-USD,SELL,BID,MET,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96350000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,MET,USDT,USDT-USD,SELL,BID,USDT,USD,MET-USD,BUY,ASK,USD,MET,MET-USDT,SELL,BID,MET,USDT,25.00000000,24.91321650,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,370000,1000000,1000000,1000000,1000000,1000000
USDT,METIS,USD,USDT,METIS-USDT,BUY,ASK,USDT,METIS,METIS-USD,SELL,BID,METIS,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94840000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,METIS,USDT,USDT-USD,SELL,BID,USDT,USD,METIS-USD,BUY,ASK,USD,METIS,METIS-USDT,SELL,BID,METIS,USDT,25.00000000,24.89943351,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,1400,1000000,1000000,1000000,1000000
USDT,MEW,USD,USDT,MEW-USDT,BUY,ASK,USDT,MEW,MEW-USD,SELL,BID,MEW,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94940000,,1,1,0.0001,1000,1000,1,0.000001,0.000001,0.0001,1000000,1700,370000,1000000,1000000,1000000
USDT,USD,MEW,USDT,USDT-USD,SELL,BID,USDT,USD,MEW-USD,BUY,ASK,USD,MEW,MEW-USDT,SELL,BID,MEW,USDT,25.00000000,24.93140000,,0.0001,1,1,1,1000,1000,0.0001,0.000001,0.000001,370000,1700,1000000,1000000,1000000,1000000
USDT,MINA,EUR,USDT,MINA-USDT,BUY,ASK,USDT,MINA,MINA-EUR,SELL,BID,MINA,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.90950000,,0.000001,0.0001,0.0001,1,1,1,0.00001,0.00001,0.0001,1000000,3000,150000,1000000,1000000,1000000
USDT,EUR,MINA,USDT,USDT-EUR,SELL,BID,USDT,EUR,MINA-EUR,BUY,ASK,EUR,MINA,MINA-USDT,SELL,BID,MINA,USDT,25.00000000,24.95368290,,0.0001,0.0001,0.000001,1,1,1,0.0001,0.00001,0.00001,150000,3000,1000000,1000000,1000000,1000000
USDT,MINA,USD,USDT,MINA-USDT,BUY,ASK,USDT,MINA,MINA-USD,SELL,BID,MINA,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95290000,,0.000001,0.000001,0.0001,1,1,1,0.00001,0.00001,0.0001,1000000,1300,370000,1000000,1000000,1000000
USDT,USD,MINA,USDT,USDT-USD,SELL,BID,USDT,USD,MINA-USD,BUY,ASK,USD,MINA,MINA-USDT,SELL,BID,MINA,USDT,25.00000000,24.94195451,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.00001,0.00001,370000,1300,1000000,1000000,1000000,1000000
USDT,MMT,USD,USDT,MMT-USDT,BUY,ASK,USDT,MMT,MMT-USD,SELL,BID,MMT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94670000,,0.01,0.01,0.0001,10,10,1,0.0001,0.0001,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,MMT,USDT,USDT-USD,SELL,BID,USDT,USD,MMT-USD,BUY,ASK,USD,MMT,MMT-USDT,SELL,BID,MMT,USDT,25.00000000,24.91669300,,0.0001,0.01,0.01,1,10,10,0.0001,0.0001,0.0001,370000,1000000,1000000,1000000,1000000,1000000
USDT,MOODENG,USD,USDT,MOODENG-USDT,BUY,ASK,USDT,MOODENG,MOODENG-USD,SELL,BID,MOODENG,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95540000,,0.01,0.01,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1900,370000,1000000,1000000,1000000
USDT,USD,MOODENG,USDT,USDT-USD,SELL,BID,USDT,USD,MOODENG-USD,BUY,ASK,USD,MOODENG,MOODENG-USDT,SELL,BID,MOODENG,USDT,25.00000000,24.94600290,,0.0001,0.01,0.01,1,10,10,0.0001,0.00001,0.00001,370000,1900,1000000,1000000,1000000,1000000
USDT,MORPHO,USD,USDT,MORPHO-USDT,BUY,ASK,USDT,MORPHO,MORPHO-USD,SELL,BID,MORPHO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95490000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1600,370000,1000000,1000000,1000000
USDT,USD,MORPHO,USDT,USDT-USD,SELL,BID,USDT,USD,MORPHO-USD,BUY,ASK,USD,MORPHO,MORPHO-USDT,SELL,BID,MORPHO,USDT,25.00000000,24.92630790,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,370000,1600,1000000,1000000,1000000,1000000
USDT,MOVE,USD,USDT,MOVE-USDT,BUY,ASK,USDT,MOVE,MOVE-USD,SELL,BID,MOVE,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94710000,,0.1,0.1,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1700,370000,1000000,1000000,1000000
USDT,USD,MOVE,USDT,USDT-USD,SELL,BID,USDT,USD,MOVE-USD,BUY,ASK,USD,MOVE,MOVE-USDT,SELL,BID,MOVE,USDT,25.00000000,24.93146500,,0.0001,0.1,0.1,1,10,10,0.0001,0.00001,0.00001,370000,1700,1000000,1000000,1000000,1000000
USDT,NAVX,USD,USDT,NAVX-USDT,BUY,ASK,USDT,NAVX,NAVX-USD,SELL,BID,NAVX,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.74180000,,0.01,0.01,0.0001,10,10,1,0.00001,0.00001,0.0001,1100,1000,370000,1000000,1000000,1000000
USDT,USD,NAVX,USDT,USDT-USD,SELL,BID,USDT,USD,NAVX-USD,BUY,ASK,USD,NAVX,NAVX-USDT,SELL,BID,NAVX,USDT,25.00000000,24.61930350,,0.0001,0.01,0.01,1,10,10,0.0001,0.00001,0.00001,370000,1000,1100,1000000,1000000,1000000
USDT,NEAR,USD,USDT,NEAR-USDT,BUY,ASK,USDT,NEAR,NEAR-USD,SELL,BID,NEAR,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.99100000,,0.00000001,0.00000001,0.0001,1,1,1,0.001,0.001,0.0001,1000000,2600,370000,1000000,1000000,1000000
USDT,USD,NEAR,USDT,USDT-USD,SELL,BID,USDT,USD,NEAR-USD,BUY,ASK,USD,NEAR,NEAR-USDT,SELL,BID,NEAR,USDT,25.00000000,24.97352670,,0.0001,0.00000001,0.00000001,1,1,1,0.0001,0.001,0.001,370000,2600,1000000,1000000,1000000,1000000
USDT,NEIRO,USD,USDT,NEIRO-USDT,BUY,ASK,USDT,NEIRO,NEIRO-USD,SELL,BID,NEIRO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96170000,,1,1,0.0001,1000,1000,1,0.0000001,0.0000001,0.0001,1000000,2000,370000,1000000,1000000,1000000
USDT,USD,NEIRO,USDT,USDT-USD,SELL,BID,USDT,USD,NEIRO-USD,BUY,ASK,USD,NEIRO,NEIRO-USDT,SELL,BID,NEIRO,USDT,25.00000000,24.89889300,,0.0001,1,1,1,1000,1000,0.0001,0.0000001,0.0000001,370000,2000,1000000,1000000,1000000,1000000
USDT,USDC,NEO,USDT,USDC-USDT,BUY,ASK,USDT,USDC,NEO-USDC,BUY,ASK,USDC,NEO,NEO-USDT,SELL,BID,NEO,USDT,25.00000000,24.96907809,,0.000001,0.0001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,NEO,USDC,USDT,NEO-USDT,BUY,ASK,USDT,NEO,NEO-USDC,SELL,BID,NEO,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.97280559,,0.000001,0.0001,0.000001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
